"local_path","source_type","original_source_url","author_or_uploader","license_or_permission_basis","modified","review_status"
"assets/images/items/spawn-egg/vex-spawn-egg.png","minecraft-wiki","https://minecraft.wiki/w/File:Vex_Spawn_Egg_JE2_BE2.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/spawn-egg/villager-spawn-egg.png","minecraft-wiki","https://minecraft.wiki/w/File:Villager_Spawn_Egg_JE3_BE2.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/spawn-egg/vindicator-spawn-egg.png","minecraft-wiki","https://minecraft.wiki/w/File:Vindicator_Spawn_Egg_JE2_BE2.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/spawn-egg/wandering-trader-spawn-egg.png","minecraft-wiki","https://minecraft.wiki/w/File:Wandering_Trader_Spawn_Egg_JE2_BE2.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/spawn-egg/warden-spawn-egg.png","minecraft-wiki","https://minecraft.wiki/w/File:Warden_Spawn_Egg_JE2_BE2.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/spawn-egg/witch-spawn-egg.png","minecraft-wiki","https://minecraft.wiki/w/File:Witch_Spawn_Egg_JE2_BE2.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/spawn-egg/wither-skeleton-spawn-egg.png","minecraft-wiki","https://minecraft.wiki/w/File:Wither_Skeleton_Spawn_Egg_JE2_BE2.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/spawn-egg/wither-spawn-egg.png","minecraft-wiki","https://minecraft.wiki/w/File:Wither_Spawn_Egg_JE2_BE2.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/spawn-egg/wolf-spawn-egg.png","minecraft-wiki","https://minecraft.wiki/w/File:Wolf_Spawn_Egg_JE3_BE2.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/spawn-egg/zoglin-spawn-egg.png","minecraft-wiki","https://minecraft.wiki/w/File:Zoglin_Spawn_Egg_JE2_BE2.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/spawn-egg/zombie-horse-spawn-egg.png","minecraft-wiki","https://minecraft.wiki/w/File:Zombie_Horse_Spawn_Egg_JE3_BE4.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/spawn-egg/zombie-nautilus-spawn-egg.png","minecraft-wiki","https://minecraft.wiki/w/File:Zombie_Nautilus_Spawn_Egg_JE1_BE1.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/spawn-egg/zombie-spawn-egg.png","minecraft-wiki","https://minecraft.wiki/w/File:Zombie_Spawn_Egg_JE3_BE2.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/spawn-egg/zombie-villager-spawn-egg.png","minecraft-wiki","https://minecraft.wiki/w/File:Zombie_Villager_Spawn_Egg_JE2_BE2.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/spawn-egg/zombified-piglin-spawn-egg.png","minecraft-wiki","https://minecraft.wiki/w/File:Zombified_Piglin_Spawn_Egg_JE3_BE2.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/spawner/blaze-spawner.png","minecraft-wiki","https://minecraft.wiki/w/File:Monster_Spawner_JE4.png","","probable Mojang asset; shared source image","unknown","source-recovered"
"assets/images/items/spawner/cave-spider-spawner.png","minecraft-wiki","https://minecraft.wiki/w/File:Monster_Spawner_JE4.png","","probable Mojang asset; shared source image","unknown","source-recovered"
"assets/images/items/spawner/chicken-spawner.png","minecraft-wiki","https://minecraft.wiki/w/File:Monster_Spawner_JE4.png","","probable Mojang asset; shared source image","unknown","source-recovered"
"assets/images/items/spawner/cow-spawner.png","minecraft-wiki","https://minecraft.wiki/w/File:Monster_Spawner_JE4.png","","probable Mojang asset; shared source image","unknown","source-recovered"
"assets/images/items/spawner/creeper-spawner.png","minecraft-wiki","https://minecraft.wiki/w/File:Monster_Spawner_JE4.png","","probable Mojang asset; shared source image","unknown","source-recovered"
"assets/images/items/spawner/goat-spawner.png","minecraft-wiki","https://minecraft.wiki/w/File:Monster_Spawner_JE4.png","","probable Mojang asset; shared source image","unknown","source-recovered"
"assets/images/items/spawner/iron-golem-spawner.png","minecraft-wiki","https://minecraft.wiki/w/File:Monster_Spawner_JE4.png","","probable Mojang asset; shared source image","unknown","source-recovered"
"assets/images/items/spawner/pig-spawner.png","minecraft-wiki","https://minecraft.wiki/w/File:Monster_Spawner_JE4.png","","probable Mojang asset; shared source image","unknown","source-recovered"
"assets/images/items/spawner/rabbit-spawner.png","minecraft-wiki","https://minecraft.wiki/w/File:Monster_Spawner_JE4.png","","probable Mojang asset; shared source image","unknown","source-recovered"
"assets/images/items/spawner/sheep-spawner.png","minecraft-wiki","https://minecraft.wiki/w/File:Monster_Spawner_JE4.png","","probable Mojang asset; shared source image","unknown","source-recovered"
"assets/images/items/spawner/silverfish-spawner.png","minecraft-wiki","https://minecraft.wiki/w/File:Monster_Spawner_JE4.png","","probable Mojang asset; shared source image","unknown","source-recovered"
"assets/images/items/spawner/skeleton-spawner.png","minecraft-wiki","https://minecraft.wiki/w/File:Monster_Spawner_JE4.png","","probable Mojang asset; shared source image","unknown","source-recovered"
"assets/images/items/spawner/spider-spawner.png","minecraft-wiki","https://minecraft.wiki/w/File:Monster_Spawner_JE4.png","","probable Mojang asset; shared source image","unknown","source-recovered"
"assets/images/items/spawner/witch-spawner.png","minecraft-wiki","https://minecraft.wiki/w/File:Monster_Spawner_JE4.png","","probable Mojang asset; shared source image","unknown","source-recovered"
"assets/images/items/spawner/zombie-spawner.png","minecraft-wiki","https://minecraft.wiki/w/File:Monster_Spawner_JE4.png","","probable Mojang asset; shared source image","unknown","source-recovered"
"assets/images/items/unique-relic/bamboozle.png","minecraft-wiki","https://minecraft.wiki/w/Bamboo#/media/File:Bamboo_(item)_JE1_BE1.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/unique-relic/christmas-cap-arcane.png","castiamc-origin","","","permission-pending","unknown","permission-pending"
"assets/images/items/unique-relic/christmas-cap-farming.png","castiamc-origin","","","permission-pending","unknown","permission-pending"
"assets/images/items/unique-relic/christmas-cap-fishing.png","castiamc-origin","","","permission-pending","unknown","permission-pending"
"assets/images/items/unique-relic/christmas-cap-hunting.png","castiamc-origin","","","permission-pending","unknown","permission-pending"
"assets/images/items/unique-relic/christmas-cap-mining.png","castiamc-origin","","","permission-pending","unknown","permission-pending"
"assets/images/items/unique-relic/christmas-cap-smelting.png","castiamc-origin","","","permission-pending","unknown","permission-pending"
"assets/images/items/unique-relic/christmas-cap-woodcutting.png","castiamc-origin","","","permission-pending","unknown","permission-pending"
"assets/images/items/unique-relic/christmas-cap.png","castiamc-origin","","","permission-pending","unknown","permission-pending"
"assets/images/items/unique-relic/knowledge-cap.gif","minecraft-wiki","https://minecraft.wiki/w/Iron_Helmet#/media/File:Enchanted_Iron_Helmet_(item).gif","","probable Mojang asset; Minecraft Usage Guidelines review needed","re-encoded","source-recovered"
"assets/images/items/unique-relic/mistle-toes.gif","minecraft-wiki","https://minecraft.wiki/w/Golden_Boots#/media/File:Enchanted_Golden_Boots_(item).gif","","probable Mojang asset; Minecraft Usage Guidelines review needed","re-encoded","source-recovered"
"assets/images/items/unique-relic/pet-rock.png","minecraft-wiki","https://minecraft.wiki/w/Stone_Button#/media/File:Stone_Button_(item)_JE2.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/unique-relic/posh-wellies.gif","minecraft-wiki","https://minecraft.wiki/w/Leather_Boots#/media/File:Enchanted_Leather_Boots_(item).gif","","probable Mojang asset; Minecraft Usage Guidelines review needed","re-encoded","source-recovered"
"assets/images/items/utility/arcane-mushroom.png","castiamc-origin","","","permission-pending","unknown","permission-pending"
"assets/images/items/utility/begrimed-item.gif","castiamc-origin","","","permission-pending","unknown","permission-pending"
"assets/images/items/utility/blessing-dust.png","castiamc-origin","","","permission-pending","unknown","permission-pending"
"assets/images/items/utility/block-tracking-oil.png","castiamc-origin","","","permission-pending","unknown","permission-pending"
"assets/images/items/utility/bolt-armor-trim.png","minecraft-wiki","https://minecraft.wiki/w/File:Bolt_Armor_Trim_Smithing_Template_JE1_BE1.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/utility/bordure-indented-banner-pattern.png","minecraft-wiki","https://minecraft.wiki/w/File:Bordure_Indented_Banner_Pattern_JE1_BE2.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/utility/coal-ore-seed.png","castiamc-origin","","","permission-pending","unknown","permission-pending"
"assets/images/items/utility/coast-armor-trim.png","minecraft-wiki","https://minecraft.wiki/w/File:Coast_Armor_Trim_Smithing_Template_JE1_BE1.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/utility/copper-ore-seed.png","castiamc-origin","","","permission-pending","unknown","permission-pending"
"assets/images/items/utility/creeper-charge-banner-pattern.png","minecraft-wiki","https://minecraft.wiki/w/File:Creeper_Charge_Banner_Pattern_JE2_BE2.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/utility/diamond-ore-seed.png","castiamc-origin","","","permission-pending","unknown","permission-pending"
"assets/images/items/utility/dried-ghast.png","minecraft-wiki","https://minecraft.wiki/w/File:Dried_Ghast_(S)_JE1_BE1.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/utility/dune-armor-trim.png","minecraft-wiki","https://minecraft.wiki/w/File:Dune_Armor_Trim_Smithing_Template_JE2_BE2.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/utility/elite-quest-crystal.png","castiamc-origin","","","permission-pending","unknown","permission-pending"
"assets/images/items/utility/elytra.png","minecraft-wiki","https://minecraft.wiki/w/File:Elytra_(item)_JE2_BE2.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/utility/emerald-ore-seed.png","castiamc-origin","","","permission-pending","unknown","permission-pending"
"assets/images/items/utility/eye-armor-trim.png","minecraft-wiki","https://minecraft.wiki/w/File:Eye_Armor_Trim_Smithing_Template_JE1_BE1.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/utility/farming-mushroom.png","castiamc-origin","","","permission-pending","unknown","permission-pending"
"assets/images/items/utility/field-masoned-banner-pattern.png","minecraft-wiki","https://minecraft.wiki/w/File:Field_Masoned_Banner_Pattern_JE1_BE2.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/utility/fish-tracking-oil.png","castiamc-origin","","","permission-pending","unknown","permission-pending"
"assets/images/items/utility/fishing-mushroom.png","castiamc-origin","","","permission-pending","unknown","permission-pending"
"assets/images/items/utility/flow-armor-trim.png","minecraft-wiki","https://minecraft.wiki/w/File:Flow_Armor_Trim_Smithing_Template_JE1_BE1.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/utility/flow-banner-pattern.png","minecraft-wiki","https://minecraft.wiki/w/File:Flow_Banner_Pattern_JE2_BE2.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/utility/flower-charge-banner-pattern.png","minecraft-wiki","https://minecraft.wiki/w/File:Flower_Charge_Banner_Pattern_JE2_BE2.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/utility/glass-cutter.png","castiamc-origin","","","permission-pending","unknown","permission-pending"
"assets/images/items/utility/globe-banner-pattern.png","minecraft-wiki","https://minecraft.wiki/w/File:Globe_Banner_Pattern_JE2_BE2.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/utility/gold-ore-seed.png","castiamc-origin","","","permission-pending","unknown","permission-pending"
"assets/images/items/utility/guster-banner-pattern.png","minecraft-wiki","https://minecraft.wiki/w/File:Guster_Banner_Pattern_JE2_BE2.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/utility/historical-codex.png","castiamc-origin","","","permission-pending","unknown","permission-pending"
"assets/images/items/utility/host-armor-trim.png","minecraft-wiki","https://minecraft.wiki/w/File:Host_Armor_Trim_Smithing_Template_JE1_BE1.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/utility/hostile-mystery-egg.png","castiamc-origin","","","permission-pending","unknown","permission-pending"
"assets/images/items/utility/hunting-mushroom.png","castiamc-origin","","","permission-pending","unknown","permission-pending"
"assets/images/items/utility/iron-ore-seed.png","castiamc-origin","","","permission-pending","unknown","permission-pending"
"assets/images/items/utility/kill-tracking-oil.png","castiamc-origin","","","permission-pending","unknown","permission-pending"
"assets/images/items/utility/lapis-ore-seed.png","castiamc-origin","","","permission-pending","unknown","permission-pending"
"assets/images/items/utility/lead.png","minecraft-wiki","https://minecraft.wiki/w/File:Lead_JE2_BE2.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/utility/liquid-exp.png","castiamc-origin","","","permission-pending","unknown","permission-pending"
"assets/images/items/utility/mace.png","minecraft-wiki","https://minecraft.wiki/w/File:Mace_JE1_BE1.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/utility/mining-mushroom.png","castiamc-origin","","","permission-pending","unknown","permission-pending"
"assets/images/items/utility/mob-catcher.png","castiamc-origin","","","permission-pending","unknown","permission-pending"
"assets/images/items/utility/mystic-mushroom.gif","castiamc-origin","","","permission-pending","unknown","permission-pending"
"assets/images/items/utility/name-tag.png","minecraft-wiki","https://minecraft.wiki/w/File:Name_Tag_JE3_BE2.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/utility/netherite-upgrade.png","minecraft-wiki","https://minecraft.wiki/w/File:Netherite_Upgrade_Smithing_Template_JE1_BE1.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/utility/passive-mystery-egg.png","castiamc-origin","","","permission-pending","unknown","permission-pending"
"assets/images/items/utility/quest-crystal.png","castiamc-origin","","","permission-pending","unknown","permission-pending"
"assets/images/items/utility/raiser-armor-trim.png","minecraft-wiki","https://minecraft.wiki/w/File:Raiser_Armor_Trim_Smithing_Template_JE1_BE1.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/utility/redstone-ore-seed.png","castiamc-origin","","","permission-pending","unknown","permission-pending"
"assets/images/items/utility/rename-kit.png","castiamc-origin","","","permission-pending","unknown","permission-pending"
"assets/images/items/utility/repair-oil.png","castiamc-origin","","","permission-pending","unknown","permission-pending"
"assets/images/items/utility/rib-armor-trim.png","minecraft-wiki","https://minecraft.wiki/w/File:Rib_Armor_Trim_Smithing_Template_JE1_BE1.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/utility/saddle.png","minecraft-wiki","https://minecraft.wiki/w/File:Saddle_JE2_BE2.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/utility/sentry-armor-trim.png","minecraft-wiki","https://minecraft.wiki/w/File:Sentry_Armor_Trim_Smithing_Template_JE2_BE2.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/utility/shaper-armor-trim.png","minecraft-wiki","https://minecraft.wiki/w/File:Shaper_Armor_Trim_Smithing_Template_JE1_BE1.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/utility/silence-armor-trim.png","minecraft-wiki","https://minecraft.wiki/w/File:Silence_Armor_Trim_Smithing_Template_JE1_BE1.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/utility/skull-charge-banner-pattern.png","minecraft-wiki","https://minecraft.wiki/w/File:Skull_Charge_Banner_Pattern_JE2_BE2.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/utility/smelting-mushroom.png","castiamc-origin","","","permission-pending","unknown","permission-pending"
"assets/images/items/utility/snout-armor-trim.png","minecraft-wiki","https://minecraft.wiki/w/File:Snout_Armor_Trim_Smithing_Template_JE1_BE1.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/utility/snout-banner-pattern.png","minecraft-wiki","https://minecraft.wiki/w/File:Snout_Banner_Pattern_JE2_BE2.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/utility/spawner-spinner.png","castiamc-origin","","","permission-pending","unknown","permission-pending"
"assets/images/items/utility/spire-armor-trim.png","minecraft-wiki","https://minecraft.wiki/w/File:Spire_Armor_Trim_Smithing_Template_JE1_BE1.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/utility/the-grand-scrambler.png","castiamc-origin","","","permission-pending","unknown","permission-pending"
"assets/images/items/utility/thing-banner-pattern.png","minecraft-wiki","https://minecraft.wiki/w/File:Thing_Banner_Pattern_JE2_BE2.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/utility/tide-armor-trim.png","minecraft-wiki","https://minecraft.wiki/w/File:Tide_Armor_Trim_Smithing_Template_JE1_BE1.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/utility/uranium-nugget.png","castiamc-origin","","","permission-pending","unknown","permission-pending"
"assets/images/items/utility/vex-armor-trim.png","minecraft-wiki","https://minecraft.wiki/w/File:Vex_Armor_Trim_Smithing_Template_JE1_BE1.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/utility/ward-armor-trim.png","minecraft-wiki","https://minecraft.wiki/w/File:Ward_Armor_Trim_Smithing_Template_JE1_BE1.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/utility/wayfinder-armor-trim.png","minecraft-wiki","https://minecraft.wiki/w/File:Wayfinder_Armor_Trim_Smithing_Template_JE1_BE1.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/utility/wild-armor-trim.png","minecraft-wiki","https://minecraft.wiki/w/File:Wild_Armor_Trim_Smithing_Template_JE1_BE1.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/utility/woodcutting-mushroom.png","castiamc-origin","","","permission-pending","unknown","permission-pending"
"assets/images/items/vanilla/acacia-boat-with-chest.png","minecraft-wiki","https://minecraft.wiki/w/File:Acacia_Boat_with_Chest_JE2_BE1.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/vanilla/acacia-boat.png","minecraft-wiki","https://minecraft.wiki/w/File:Acacia_Boat_JE3_BE2.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/vanilla/acacia-button.png","minecraft-wiki","https://minecraft.wiki/w/File:Acacia_Button_JE4.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/vanilla/acacia-door.png","minecraft-wiki","https://minecraft.wiki/w/File:Acacia_Door_JE5.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/vanilla/acacia-fence-gate.png","minecraft-wiki","https://minecraft.wiki/w/File:Acacia_Fence_Gate_JE3_BE2.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/vanilla/acacia-fence.png","minecraft-wiki","https://minecraft.wiki/w/File:Acacia_Fence_(EW)_JE5.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/vanilla/acacia-hanging-sign.png","minecraft-wiki","https://minecraft.wiki/w/File:Acacia_Hanging_Sign_JE1_BE1.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/vanilla/acacia-leaves.png","minecraft-wiki","https://minecraft.wiki/w/File:Acacia_Leaves.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/vanilla/acacia-log.png","minecraft-wiki","https://minecraft.wiki/w/File:Acacia_Log_(UD)_JE8_BE3.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/vanilla/acacia-planks.png","minecraft-wiki","https://minecraft.wiki/w/File:Acacia_Planks.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/vanilla/acacia-pressure-plate.png","minecraft-wiki","https://minecraft.wiki/w/File:Acacia_Pressure_Plate_JE3_BE2.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/vanilla/acacia-sapling.png","minecraft-wiki","https://minecraft.wiki/w/File:Acacia_Sapling_JE7_BE2.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/vanilla/acacia-sign.png","minecraft-wiki","https://minecraft.wiki/w/File:Acacia_Sign_(0).png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/vanilla/acacia-slab.png","minecraft-wiki","https://minecraft.wiki/w/File:Acacia_Slab_JE3_BE2.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/vanilla/acacia-stairs.png","minecraft-wiki","https://minecraft.wiki/w/File:Acacia_Stairs.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/vanilla/acacia-trapdoor.png","minecraft-wiki","https://minecraft.wiki/w/File:Acacia_Trapdoor_JE1_BE1.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/vanilla/acacia-wood.png","minecraft-wiki","https://minecraft.wiki/w/File:Acacia_Wood.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/vanilla/activator-rail.png","minecraft-wiki","https://minecraft.wiki/w/File:Activator_Rail_(NS)_JE2_BE2.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/vanilla/allium.png","minecraft-wiki","https://minecraft.wiki/w/File:Allium_JE7_BE2.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/vanilla/amethyst-block.png","minecraft-wiki","https://minecraft.wiki/w/File:Block_of_Amethyst_JE3_BE1.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/vanilla/amethyst-cluster.png","minecraft-wiki","https://minecraft.wiki/w/File:Amethyst_Cluster_(U)_JE1_BE2.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/vanilla/amethyst-shard.png","minecraft-wiki","https://minecraft.wiki/w/File:Amethyst_Shard_JE2_BE1.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/vanilla/ancient-debris.png","minecraft-wiki","https://minecraft.wiki/w/File:Ancient_Debris_JE1_BE1.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/vanilla/andesite-slab.png","minecraft-wiki","https://minecraft.wiki/w/File:Andesite_Slab_JE2_BE2.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/vanilla/andesite-stairs.png","minecraft-wiki","https://minecraft.wiki/w/File:Andesite_Stairs_(N)_JE2_BE1.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/vanilla/andesite-wall.png","minecraft-wiki","https://minecraft.wiki/w/File:Andesite_Wall_(ewU)_JE2.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/vanilla/andesite.png","minecraft-wiki","https://minecraft.wiki/w/File:Andesite.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/vanilla/angler-pottery-sherd.png","minecraft-wiki","https://minecraft.wiki/w/File:Angler_Pottery_Sherd_JE1_BE1.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/vanilla/anvil.png","minecraft-wiki","https://minecraft.wiki/w/File:Anvil_(N)_JE3.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/vanilla/apple.png","minecraft-wiki","https://minecraft.wiki/w/File:Apple_JE3_BE3.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/vanilla/archer-pottery-sherd.png","minecraft-wiki","https://minecraft.wiki/w/File:Archer_Pottery_Sherd_JE2_BE2.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/vanilla/armadillo-scute.png","minecraft-wiki","https://minecraft.wiki/w/File:Armadillo_Scute_JE2_BE2.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/vanilla/armor-stand.png","minecraft-wiki","https://minecraft.wiki/w/File:Armor_Stand_JE5.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/vanilla/arms-up-pottery-sherd.png","minecraft-wiki","https://minecraft.wiki/w/File:Arms_Up_Pottery_Sherd_JE1_BE2.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/vanilla/arrow.png","minecraft-wiki","https://minecraft.wiki/w/File:Arrow_JE2_BE1.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/vanilla/azalea-leaves.png","minecraft-wiki","https://minecraft.wiki/w/File:Azalea_Leaves.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/vanilla/azalea.png","minecraft-wiki","https://minecraft.wiki/w/File:Azalea_JE2_BE2.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/vanilla/azure-bluet.png","minecraft-wiki","https://minecraft.wiki/w/File:Azure_Bluet_JE7_BE2.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/vanilla/baked-potato.png","minecraft-wiki","https://minecraft.wiki/w/File:Baked_Potato_JE4_BE2.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/vanilla/bamboo-block.png","minecraft-wiki","https://minecraft.wiki/w/File:Block_of_Bamboo_(UD)_JE3_BE2.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/vanilla/bamboo-button.png","minecraft-wiki","https://minecraft.wiki/w/File:Bamboo_Button_JE3.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
"assets/images/items/vanilla/bamboo-door.png","minecraft-wiki","https://minecraft.wiki/w/File:Bamboo_Door_JE1.png","","probable Mojang asset; Minecraft Usage Guidelines review needed","unknown","source-recovered"
